Date,Temp Avg,Humidity Avg,RR,Inflasi YoY,Produksi BM,Produksi BP,Produksi CR,is_tahun_baru,is_natal,is_idul_fitri,Bawang Merah,Bawang Putih,Cabai Rawit
2023-01-01,24.3,89,30.5,6.06,179356.0,208.0,163987.0,1,0,0,34367,28400,69483
2023-01-02,24.4,91,25.0,6.06,179356.0,208.0,163987.0,0,0,0,34950,28400,76800
2023-01-03,24.3,89,21.8,6.06,179356.0,208.0,163987.0,0,0,0,35400,28350,78600
2023-01-04,25.4,85,10.6,6.06,179356.0,208.0,163987.0,0,0,0,35950,28550,78400
2023-01-05,26.0,83,1.9,6.06,179356.0,208.0,163987.0,0,0,0,36550,28450,75200
2023-01-06,0.0,0,0.0,6.06,179356.0,208.0,163987.0,0,0,0,36400,28400,71950
2023-01-07,0.0,0,0.0,6.06,179356.0,208.0,163987.0,0,0,0,36483,28350,72417
2023-01-08,25.6,88,0.0,6.06,179356.0,208.0,163987.0,0,0,0,36567,28300,72883
2023-01-09,26.4,80,17.0,6.06,179356.0,208.0,163987.0,0,0,0,36650,28250,73350
2023-01-10,26.4,84,0.0,6.06,179356.0,208.0,163987.0,0,0,0,36650,28300,72100
2023-01-11,0.0,0,0.5,6.06,179356.0,208.0,163987.0,0,0,0,36950,28300,69700
2023-01-12,26.9,80,0.0,6.06,179356.0,208.0,163987.0,0,0,0,37100,28150,69100
2023-01-13,25.9,86,0.6,6.06,179356.0,208.0,163987.0,0,0,0,37000,28150,66950
2023-01-14,26.8,80,41.3,6.06,179356.0,208.0,163987.0,0,0,0,37100,28183,65533
2023-01-15,25.9,88,0.5,6.06,179356.0,208.0,163987.0,0,0,0,37200,28217,64117
2023-01-16,26.0,85,13.0,6.06,179356.0,208.0,163987.0,0,0,0,37300,28250,62700
2023-01-17,24.4,92,0.0,6.06,179356.0,208.0,163987.0,0,0,0,37300,28250,60950
2023-01-18,24.7,92,3.8,6.06,179356.0,208.0,163987.0,0,0,0,38250,28450,58200
2023-01-19,25.2,88,0.0,6.06,179356.0,208.0,163987.0,0,0,0,39400,28450,58700
2023-01-20,25.4,86,0.0,6.06,179356.0,208.0,163987.0,0,0,0,41050,28450,60300
2023-01-21,25.0,86,0.0,6.06,179356.0,208.0,163987.0,0,0,0,41050,28450,60300
2023-01-22,25.9,84,1.1,6.06,179356.0,208.0,163987.0,0,0,0,41050,28450,60300
2023-01-23,26.1,84,0.4,6.06,179356.0,208.0,163987.0,0,0,0,41050,28450,60300
2023-01-24,25.5,84,1.0,6.06,179356.0,208.0,163987.0,0,0,0,41650,28600,60800
2023-01-25,23.9,93,0.8,6.06,179356.0,208.0,163987.0,0,0,0,41900,28650,60100
2023-01-26,25.0,85,11.0,6.06,179356.0,208.0,163987.0,0,0,0,41800,28700,60650
2023-01-27,26.2,86,0.2,6.06,179356.0,208.0,163987.0,0,0,0,42100,28700,61650
2023-01-28,24.6,92,1.4,6.06,179356.0,208.0,163987.0,0,0,0,42500,28783,61233
2023-01-29,25.6,89,27.7,6.06,179356.0,208.0,163987.0,0,0,0,42900,28867,60817
2023-01-30,25.9,87,1.0,6.06,179356.0,208.0,163987.0,0,0,0,43300,28950,60400
2023-01-31,25.8,90,0.0,6.06,179356.0,208.0,163987.0,0,0,0,44450,29100,61100
2023-02-01,25.2,89,5.6,6.17,179356.0,208.0,163987.0,0,0,0,45500,29200,61250
2023-02-02,25.9,88,0.9,6.17,179356.0,208.0,163987.0,0,0,0,45450,29600,61550
2023-02-03,25.6,82,6.2,6.17,179356.0,208.0,163987.0,0,0,0,45550,29700,60800
2023-02-04,27.1,74,0.0,6.17,179356.0,208.0,163987.0,0,0,0,45667,29767,61733
2023-02-05,26.0,76,0.0,6.17,179356.0,208.0,163987.0,0,0,0,45783,29833,62667
2023-02-06,26.7,78,0.0,6.17,179356.0,208.0,163987.0,0,0,0,45900,29900,63600
2023-02-07,0.0,0,0.6,6.17,179356.0,208.0,163987.0,0,0,0,45900,29950,64050
2023-02-08,26.1,79,0.0,6.17,179356.0,208.0,163987.0,0,0,0,45850,29950,64300
2023-02-09,26.2,73,5.0,6.17,179356.0,208.0,163987.0,0,0,0,45550,30200,64550
2023-02-10,26.0,81,4.0,6.17,179356.0,208.0,163987.0,0,0,0,45350,30200,63950
2023-02-11,25.9,89,0.5,6.17,179356.0,208.0,163987.0,0,0,0,44250,30083,64550
2023-02-12,23.3,94,51.6,6.17,179356.0,208.0,163987.0,0,0,0,43150,29967,65150
2023-02-13,23.9,88,10.4,6.17,179356.0,208.0,163987.0,0,0,0,42050,29850,65750
2023-02-14,25.1,84,4.1,6.17,179356.0,208.0,163987.0,0,0,0,40850,29750,65900
2023-02-15,24.9,85,5.0,6.17,179356.0,208.0,163987.0,0,0,0,40150,29750,65850
2023-02-16,24.9,88,4.0,6.17,179356.0,208.0,163987.0,0,0,0,40100,29750,67150
2023-02-17,24.7,93,4.3,6.17,179356.0,208.0,163987.0,0,0,0,40000,29750,69450
2023-02-18,25.0,90,33.0,6.17,179356.0,208.0,163987.0,0,0,0,39567,29900,71117
2023-02-19,25.4,88,13.7,6.17,179356.0,208.0,163987.0,0,0,0,39133,30050,72783
2023-02-20,25.9,82,0.0,6.17,179356.0,208.0,163987.0,0,0,0,38700,30200,74450
2023-02-21,25.8,86,1.3,6.17,179356.0,208.0,163987.0,0,0,0,38250,30400,74600
2023-02-22,24.5,94,0.5,6.17,179356.0,208.0,163987.0,0,0,0,37900,30550,75000
2023-02-23,25.0,92,13.2,6.17,179356.0,208.0,163987.0,0,0,0,37800,30700,75950
2023-02-24,25.4,92,16.2,6.17,179356.0,208.0,163987.0,0,0,0,37300,30900,74900
2023-02-25,25.3,92,12.8,6.17,179356.0,208.0,163987.0,0,0,0,36933,31150,73483
2023-02-26,24.6,93,9.1,6.17,179356.0,208.0,163987.0,0,0,0,36567,31400,72067
2023-02-27,25.2,90,45.2,6.17,179356.0,208.0,163987.0,0,0,0,36200,31650,70650
2023-02-28,25.1,89,11.1,6.17,179356.0,208.0,163987.0,0,0,0,36200,31950,69850
2023-03-01,24.9,90,7.0,5.25,179356.0,208.0,163987.0,0,0,0,36100,32100,68550
2023-03-02,23.9,95,15.8,5.25,179356.0,208.0,163987.0,0,0,0,36200,32100,68100
2023-03-03,26.0,82,20.5,5.25,179356.0,208.0,163987.0,0,0,0,36400,32150,68200
2023-03-04,24.3,88,1.1,5.25,179356.0,208.0,163987.0,0,0,0,36483,32333,71033
2023-03-05,25.2,87,13.8,5.25,179356.0,208.0,163987.0,0,0,0,36567,32517,73867
2023-03-06,26.1,82,0.3,5.25,179356.0,208.0,163987.0,0,0,0,36650,32700,76700
2023-03-07,25.5,84,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36800,32800,77800
2023-03-08,24.7,88,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36950,33250,77800
2023-03-09,26.7,82,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36950,33500,78200
2023-03-10,25.0,88,0.0,5.25,179356.0,208.0,163987.0,0,0,0,37000,34150,78200
2023-03-11,25.2,89,32.5,5.25,179356.0,208.0,163987.0,0,0,0,36850,34317,78633
2023-03-12,26.0,87,14.2,5.25,179356.0,208.0,163987.0,0,0,0,36700,34483,79067
2023-03-13,25.2,88,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36550,34650,79500
2023-03-14,25.7,89,35.7,5.25,179356.0,208.0,163987.0,0,0,0,36400,34700,78800
2023-03-15,25.0,90,1.2,5.25,179356.0,208.0,163987.0,0,0,0,36450,34800,78350
2023-03-16,25.6,84,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36400,34750,78450
2023-03-17,26.1,83,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36250,34600,78100
2023-03-18,26.6,80,6.0,5.25,179356.0,208.0,163987.0,0,0,0,36233,34583,80100
2023-03-19,26.1,87,24.0,5.25,179356.0,208.0,163987.0,0,0,0,36217,34567,82100
2023-03-20,25.9,88,2.5,5.25,179356.0,208.0,163987.0,0,0,0,36200,34550,84100
2023-03-21,26.1,82,28.7,5.25,179356.0,208.0,163987.0,0,0,0,36400,34450,86800
2023-03-22,27.4,82,2.7,5.25,179356.0,208.0,163987.0,0,0,0,37550,33300,85900
2023-03-23,28.2,83,0.2,5.25,179356.0,208.0,163987.0,0,0,0,36050,34450,86800
2023-03-24,26.1,90,2.1,5.25,179356.0,208.0,163987.0,0,0,0,36850,34350,85950
2023-03-25,25.4,90,68.5,5.25,179356.0,208.0,163987.0,0,0,0,36717,34367,85033
2023-03-26,25.9,90,9.3,5.25,179356.0,208.0,163987.0,0,0,0,36583,34383,84117
2023-03-27,25.2,90,5.7,5.25,179356.0,208.0,163987.0,0,0,0,36450,34400,83200
2023-03-28,0.0,0,30.0,5.25,179356.0,208.0,163987.0,0,0,0,36150,34250,77650
2023-03-29,26.1,86,0.0,5.25,179356.0,208.0,163987.0,0,0,0,36050,34100,73400
2023-03-30,26.2,82,0.3,5.25,179356.0,208.0,163987.0,0,0,0,36000,33950,66200
2023-03-31,26.9,83,3.7,5.25,179356.0,208.0,163987.0,0,0,0,35900,33650,64650
2023-04-01,26.1,82,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35733,33617,62733
2023-04-02,26.2,84,1.7,4.55,179356.0,208.0,163987.0,0,0,0,35567,33583,60817
2023-04-03,0.0,0,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35400,33550,58900
2023-04-04,26.4,81,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35250,33500,57150
2023-04-05,27.5,74,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35150,33500,55400
2023-04-06,26.9,74,0.0,4.55,179356.0,208.0,163987.0,0,0,0,34950,33500,53650
2023-04-07,26.4,78,0.0,4.55,179356.0,208.0,163987.0,0,0,0,36050,32150,51950
2023-04-08,0.0,0,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35700,32617,50450
2023-04-09,0.0,0,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35350,33083,48950
2023-04-10,26.4,86,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35000,33550,47450
2023-04-11,25.9,85,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35050,33500,46350
2023-04-12,26.4,85,2.5,4.55,179356.0,208.0,163987.0,0,0,0,34900,33500,46300
2023-04-13,26.4,82,9.3,4.55,179356.0,208.0,163987.0,0,0,0,35350,33500,45450
2023-04-14,26.5,83,0.0,4.55,179356.0,208.0,163987.0,0,0,0,35700,33550,45450
2023-04-15,27.6,79,0.5,4.55,179356.0,208.0,163987.0,0,0,0,36833,33550,46783
2023-04-16,27.0,84,1.0,4.55,179356.0,208.0,163987.0,0,0,0,37967,33550,48117
2023-04-17,27.6,80,0.0,4.55,179356.0,208.0,163987.0,0,0,0,39100,33550,49450
2023-04-18,27.3,84,0.0,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-19,26.5,88,42.5,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-20,27.0,88,42.3,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-21,26.5,86,17.0,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-22,27.1,84,40.5,4.55,179356.0,208.0,163987.0,0,0,1,39500,33700,50700
2023-04-23,26.3,89,76.0,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-24,26.1,88,69.0,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-25,25.6,90,7.5,4.55,179356.0,208.0,163987.0,0,0,0,39500,33700,50700
2023-04-26,26.6,87,1.0,4.55,179356.0,208.0,163987.0,0,0,0,43700,35150,48800
2023-04-27,26.5,86,0.0,4.55,179356.0,208.0,163987.0,0,0,0,43700,36350,45750
2023-04-28,27.4,86,2.0,4.55,179356.0,208.0,163987.0,0,0,0,43350,36400,42550
2023-04-29,27.5,84,0.0,4.55,179356.0,208.0,163987.0,0,0,0,44217,36617,42883
2023-04-30,27.4,84,0.0,4.55,179356.0,208.0,163987.0,0,0,0,45083,36833,43217
2023-05-01,27.5,84,0.0,4.32,179356.0,208.0,163987.0,0,0,0,45950,37050,43550
2023-05-02,27.1,85,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43100,36550,40000
2023-05-03,26.3,90,11.6,4.32,179356.0,208.0,163987.0,0,0,0,43150,36550,39050
2023-05-04,26.8,88,68.1,4.32,179356.0,208.0,163987.0,0,0,0,43800,36350,38550
2023-05-05,27.3,86,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43800,36650,38300
2023-05-06,27.3,84,0.2,4.32,179356.0,208.0,163987.0,0,0,0,43733,36850,38350
2023-05-07,26.5,90,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43667,37050,38400
2023-05-08,26.3,90,58.8,4.32,179356.0,208.0,163987.0,0,0,0,43600,37250,38450
2023-05-09,28.2,80,26.9,4.32,179356.0,208.0,163987.0,0,0,0,43400,37350,38200
2023-05-10,28.3,80,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44450,37350,38400
2023-05-11,26.8,86,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44800,37450,38950
2023-05-12,28.4,76,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44850,37650,38950
2023-05-13,26.7,87,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44667,37800,38817
2023-05-14,27.5,74,12.8,4.32,179356.0,208.0,163987.0,0,0,0,44483,37950,38683
2023-05-15,26.9,79,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44300,38100,38550
2023-05-16,27.2,74,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44100,38150,38400
2023-05-17,26.8,78,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44500,38350,38850
2023-05-18,27.1,80,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44500,38350,38850
2023-05-19,26.8,84,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44250,38550,40150
2023-05-20,27.6,82,0.2,4.32,179356.0,208.0,163987.0,0,0,0,44183,38500,43083
2023-05-21,26.9,86,1.0,4.32,179356.0,208.0,163987.0,0,0,0,44117,38450,46017
2023-05-22,26.4,83,3.0,4.32,179356.0,208.0,163987.0,0,0,0,44050,38400,48950
2023-05-23,27.2,79,1.3,4.32,179356.0,208.0,163987.0,0,0,0,44300,38450,50200
2023-05-24,27.0,82,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44200,38700,50300
2023-05-25,25.9,84,0.0,4.32,179356.0,208.0,163987.0,0,0,0,44150,38700,48150
2023-05-26,27.5,80,55.0,4.32,179356.0,208.0,163987.0,0,0,0,43700,38700,48000
2023-05-27,26.6,87,26.5,4.32,179356.0,208.0,163987.0,0,0,0,43583,38717,47800
2023-05-28,27.1,82,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43467,38733,47600
2023-05-29,27.1,84,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43350,38750,47400
2023-05-30,26.7,82,0.0,4.32,179356.0,208.0,163987.0,0,0,0,43300,38800,47800
2023-05-31,27.4,76,28.8,4.32,179356.0,208.0,163987.0,0,0,0,42800,38800,47800
2023-06-01,26.8,76,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42800,38800,47800
2023-06-02,27.4,81,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42800,38800,47800
2023-06-03,27.7,83,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42750,38817,47817
2023-06-04,26.6,84,59.3,3.88,179356.0,208.0,163987.0,0,0,0,42700,38833,47833
2023-06-05,26.1,86,0.3,3.88,179356.0,208.0,163987.0,0,0,0,42650,38850,47850
2023-06-06,25.7,91,34.2,3.88,179356.0,208.0,163987.0,0,0,0,42450,38600,47600
2023-06-07,26.7,83,0.4,3.88,179356.0,208.0,163987.0,0,0,0,42450,38450,47550
2023-06-08,26.9,82,3.5,3.88,179356.0,208.0,163987.0,0,0,0,42550,38450,47300
2023-06-09,26.5,81,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42550,38450,47150
2023-06-10,26.1,86,13.3,3.88,179356.0,208.0,163987.0,0,0,0,42417,38483,47067
2023-06-11,26.8,78,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42283,38517,46983
2023-06-12,27.5,79,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42150,38550,46900
2023-06-13,26.9,84,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42100,38650,46850
2023-06-14,25.4,89,15.7,3.88,179356.0,208.0,163987.0,0,0,0,41800,38650,46700
2023-06-15,27.2,81,16.5,3.88,179356.0,208.0,163987.0,0,0,0,41850,38550,46700
2023-06-16,24.5,95,2.6,3.88,179356.0,208.0,163987.0,0,0,0,41800,38600,46300
2023-06-17,25.9,86,10.1,3.88,179356.0,208.0,163987.0,0,0,0,41683,38600,45917
2023-06-18,26.3,86,0.0,3.88,179356.0,208.0,163987.0,0,0,0,41567,38600,45533
2023-06-19,25.7,91,73.7,3.88,179356.0,208.0,163987.0,0,0,0,41450,38600,45150
2023-06-20,26.9,80,15.1,3.88,179356.0,208.0,163987.0,0,0,0,41150,38500,44350
2023-06-21,26.8,84,0.0,3.88,179356.0,208.0,163987.0,0,0,0,41350,38550,43600
2023-06-22,27.7,80,3.6,3.88,179356.0,208.0,163987.0,0,0,0,41550,38600,43650
2023-06-23,27.2,83,14.3,3.88,179356.0,208.0,163987.0,0,0,0,41550,38600,42850
2023-06-24,26.7,87,0.4,3.88,179356.0,208.0,163987.0,0,0,0,41583,38600,43567
2023-06-25,25.7,86,7.0,3.88,179356.0,208.0,163987.0,0,0,0,41617,38600,44283
2023-06-26,25.9,0,1.0,3.88,179356.0,208.0,163987.0,0,0,0,41650,38600,45000
2023-06-27,25.9,84,0.0,3.88,179356.0,208.0,163987.0,0,0,0,41850,38700,45550
2023-06-28,26.8,78,0.0,3.88,179356.0,208.0,163987.0,0,0,0,42450,38450,44300
2023-06-29,26.5,85,23.5,3.88,179356.0,208.0,163987.0,0,0,0,42450,38450,44300
2023-06-30,27.1,82,16.2,3.88,179356.0,208.0,163987.0,0,0,0,42450,38450,44300
2023-07-01,26.6,85,0.0,3.46,179356.0,208.0,163987.0,0,0,0,42400,38783,43917
2023-07-02,26.5,80,0.6,3.46,179356.0,208.0,163987.0,0,0,0,42350,39117,43533
2023-07-03,26.8,81,0.0,3.46,179356.0,208.0,163987.0,0,0,0,42300,39450,43150
2023-07-04,26.1,81,0.0,3.46,179356.0,208.0,163987.0,0,0,0,42050,40550,42850
2023-07-05,26.7,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,41650,40700,41300
2023-07-06,25.8,90,6.6,3.46,179356.0,208.0,163987.0,0,0,0,40700,40850,40200
2023-07-07,24.8,90,0.0,3.46,179356.0,208.0,163987.0,0,0,0,39950,40900,39750
2023-07-08,25.3,88,58.0,3.46,179356.0,208.0,163987.0,0,0,0,39067,40967,39733
2023-07-09,26.0,82,20.8,3.46,179356.0,208.0,163987.0,0,0,0,38183,41033,39717
2023-07-10,26.5,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,37300,41100,39700
2023-07-11,26.1,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,36250,41150,39650
2023-07-12,26.8,82,0.0,3.46,179356.0,208.0,163987.0,0,0,0,35800,41200,39250
2023-07-13,26.6,80,43.6,3.46,179356.0,208.0,163987.0,0,0,0,35150,41150,39050
2023-07-14,26.1,83,0.5,3.46,179356.0,208.0,163987.0,0,0,0,34650,41100,38800
2023-07-15,27.0,79,0.0,3.46,179356.0,208.0,163987.0,0,0,0,34217,41183,38717
2023-07-16,26.7,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,33783,41267,38633
2023-07-17,26.7,77,4.3,3.46,179356.0,208.0,163987.0,0,0,0,33350,41350,38550
2023-07-18,26.2,74,0.0,3.46,179356.0,208.0,163987.0,0,0,0,32550,41100,37150
2023-07-19,26.2,72,0.0,3.46,179356.0,208.0,163987.0,0,0,0,32550,41100,37150
2023-07-20,25.7,72,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31950,41350,37600
2023-07-21,26.7,75,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31850,41550,37100
2023-07-22,27.1,74,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31767,41500,37117
2023-07-23,26.6,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31683,41450,37133
2023-07-24,26.1,83,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31600,41400,37150
2023-07-25,25.8,83,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31200,41450,37550
2023-07-26,26.8,80,0.0,3.46,179356.0,208.0,163987.0,0,0,0,31100,41400,38200
2023-07-27,26.9,78,0.0,3.46,179356.0,208.0,163987.0,0,0,0,30950,41500,38400
2023-07-28,26.5,77,0.0,3.46,179356.0,208.0,163987.0,0,0,0,30550,41750,39050
2023-07-29,26.5,74,0.0,3.46,179356.0,208.0,163987.0,0,0,0,30550,41717,39850
2023-07-30,26.5,73,0.0,3.46,179356.0,208.0,163987.0,0,0,0,30550,41683,40650
2023-07-31,0.0,0,0.0,3.46,179356.0,208.0,163987.0,0,0,0,30550,41650,41450
2023-08-01,25.7,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30550,41600,42200
2023-08-02,26.9,78,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30600,41600,43050
2023-08-03,26.1,85,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30600,41550,43400
2023-08-04,26.5,82,20.4,3.47,179356.0,208.0,163987.0,0,0,0,30600,41550,44550
2023-08-05,26.8,76,3.9,3.47,179356.0,208.0,163987.0,0,0,0,30583,41467,44833
2023-08-06,26.6,78,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30567,41383,45117
2023-08-07,26.7,80,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30550,41300,45400
2023-08-08,27.9,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30600,41250,45450
2023-08-09,26.8,77,0.5,3.47,179356.0,208.0,163987.0,0,0,0,30350,41250,45750
2023-08-10,26.7,76,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30250,41100,47150
2023-08-11,26.4,78,0.0,3.47,179356.0,208.0,163987.0,0,0,0,30100,41000,47400
2023-08-12,25.7,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,29933,40950,48083
2023-08-13,25.2,78,0.0,3.47,179356.0,208.0,163987.0,0,0,0,29767,40900,48767
2023-08-14,25.9,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,29600,40850,49450
2023-08-15,26.3,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,29550,40700,49450
2023-08-16,26.0,74,1.7,3.47,179356.0,208.0,163987.0,0,0,0,29050,40800,49700
2023-08-17,26.2,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,29050,40800,49700
2023-08-18,26.4,73,0.0,3.47,179356.0,208.0,163987.0,0,0,0,28850,40800,50250
2023-08-19,26.7,73,0.0,3.47,179356.0,208.0,163987.0,0,0,0,28800,40783,50650
2023-08-20,27.1,76,0.0,3.47,179356.0,208.0,163987.0,0,0,0,28750,40767,51050
2023-08-21,26.2,75,5.8,3.47,179356.0,208.0,163987.0,0,0,0,28700,40750,51450
2023-08-22,25.6,77,0.0,3.47,179356.0,208.0,163987.0,0,0,0,28650,40700,51350
2023-08-23,26.6,75,0.0,3.47,179356.0,208.0,163987.0,0,0,0,28150,40700,50350
2023-08-24,27.2,74,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27750,40800,50300
2023-08-25,27.0,79,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27400,40700,49400
2023-08-26,27.1,78,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27367,40617,48750
2023-08-27,25.4,84,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27333,40533,48100
2023-08-28,25.7,81,112.4,3.47,179356.0,208.0,163987.0,0,0,0,27300,40450,47450
2023-08-29,26.1,72,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27200,40350,47100
2023-08-30,26.0,71,0.0,3.47,179356.0,208.0,163987.0,0,0,0,27100,40300,46850
2023-08-31,26.4,72,0.0,3.47,179356.0,208.0,163987.0,0,0,0,26750,40200,45600
2023-09-01,26.7,68,0.0,2.35,179356.0,208.0,163987.0,0,0,0,26450,40250,44950
2023-09-02,26.8,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,26350,40233,44050
2023-09-03,26.4,68,0.0,2.35,179356.0,208.0,163987.0,0,0,0,26250,40217,43150
2023-09-04,25.8,64,0.0,2.35,179356.0,208.0,163987.0,0,0,0,26150,40200,42250
2023-09-05,25.8,66,0.0,2.35,179356.0,208.0,163987.0,0,0,0,26200,40200,42150
2023-09-06,0.0,0,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25900,40150,41050
2023-09-07,27.1,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25850,40150,40700
2023-09-08,26.0,78,27.0,2.35,179356.0,208.0,163987.0,0,0,0,25750,40150,40100
2023-09-09,26.4,77,5.6,2.35,179356.0,208.0,163987.0,0,0,0,25700,40133,40067
2023-09-10,26.2,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25650,40117,40033
2023-09-11,26.3,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25600,40100,40000
2023-09-12,26.9,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25550,39700,39350
2023-09-13,27.6,72,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25400,39700,39300
2023-09-14,27.0,68,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25600,39700,39050
2023-09-15,27.0,70,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25350,39600,40100
2023-09-16,27.4,70,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25267,39433,40100
2023-09-17,27.2,74,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25183,39267,40100
2023-09-18,27.8,73,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25100,39100,40100
2023-09-19,26.8,81,0.0,2.35,179356.0,208.0,163987.0,0,0,0,25150,39050,39950
2023-09-20,25.9,83,15.6,2.35,179356.0,208.0,163987.0,0,0,0,25100,39150,39600
2023-09-21,26.5,81,4.2,2.35,179356.0,208.0,163987.0,0,0,0,25150,39050,39550
2023-09-22,26.6,72,9.2,2.35,179356.0,208.0,163987.0,0,0,0,25100,39050,39200
2023-09-23,26.7,70,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24967,38900,39483
2023-09-24,26.2,78,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24833,38750,39767
2023-09-25,26.8,73,0.6,2.35,179356.0,208.0,163987.0,0,0,0,24700,38600,40050
2023-09-26,27.7,68,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24600,38600,40900
2023-09-27,27.1,64,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24400,38550,41150
2023-09-28,27.3,65,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24400,38550,41150
2023-09-29,27.9,64,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24450,38550,42400
2023-09-30,27.0,70,0.0,2.35,179356.0,208.0,163987.0,0,0,0,24583,38633,42883
2023-10-01,27.2,78,25.1,2.58,179356.0,208.0,163987.0,0,0,0,24717,38717,43367
2023-10-02,27.0,74,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24850,38800,43850
2023-10-03,27.3,72,0.2,2.58,179356.0,208.0,163987.0,0,0,0,24900,38850,44650
2023-10-04,27.5,72,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24950,38850,44400
2023-10-05,27.8,77,0.0,2.58,179356.0,208.0,163987.0,0,0,0,24900,38800,44150
